2023-04-22 18:26:31,755.755	INFO	[main.py:11]	Config: {"exchanges": [{"volume": 1000}, {"volume": 1000}], "traders": [{"count": 10, "type": "Universalist", "markets": [0], "cash": 1000, "assets": [0]}, {"count": 10, "type": "Fundamentalist", "markets": [0], "cash": 1000, "assets": [0]}, {"count": 10, "type": "Chartist", "cash": 1000, "markets": [0, 1], "assets": [0, 0]}, {"count": 1, "type": "MarketMaker", "cash": 1000, "markets": [0, 1], "softlimits": [0, 0], "assets": [0, 0]}], "events": [{"type": "MarketPriceShock", "it": 200, "price_change": -50, "stock_id": 0}, {"type": "MarketPriceShock", "it": 304, "price_change": -50, "stock_id": 0}, {"type": "LiquidityShock", "it": 109, "volume_change": -20, "stock_id": 0}, {"type": "TransactionCost", "it": 320, "cost": 0.1, "stock_id": 0}], "iterations": 1000}
2023-04-22 18:26:32,334.334	INFO	[orders.py:21]	New ORDER 5095 for 0 Chartist 7
2023-04-22 18:26:32,334.334	INFO	[orders.py:21]	New ORDER 5096 for 0 Fundamentalist 19
2023-04-22 18:26:32,334.334	INFO	[agents.py:220]	Trader13 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,334.334	INFO	[orders.py:21]	New ORDER 5097 for 0 Fundamentalist 13
2023-04-22 18:26:32,334.334	INFO	[orders.py:248]	Trader13 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,334.334	INFO	[orders.py:248]	Trader13 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,334.334	INFO	[agents.py:220]	Trader14 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,334.334	INFO	[orders.py:21]	New ORDER 5098 for 0 Fundamentalist 14
2023-04-22 18:26:32,334.334	INFO	[orders.py:248]	Trader14 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,334.334	INFO	[orders.py:248]	Trader14 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,334.334	INFO	[agents.py:220]	Trader15 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,334.334	INFO	[orders.py:21]	New ORDER 5099 for 0 Fundamentalist 15
2023-04-22 18:26:32,335.335	INFO	[orders.py:248]	Trader15 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,335.335	INFO	[orders.py:251]	Trader28 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,335.335	INFO	[orders.py:248]	Trader15 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,335.335	INFO	[agents.py:220]	Trader10 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,335.335	INFO	[orders.py:21]	New ORDER 5100 for 0 Fundamentalist 10
2023-04-22 18:26:32,335.335	INFO	[orders.py:248]	Trader10 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,335.335	INFO	[orders.py:248]	Trader10 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,335.335	INFO	[orders.py:21]	New ORDER 5101 for 0 Fundamentalist 14
2023-04-22 18:26:32,336.336	INFO	[orders.py:21]	New ORDER 5102 for 0 Chartist 5
2023-04-22 18:26:32,336.336	INFO	[agents.py:220]	Trader3 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,336.336	INFO	[orders.py:21]	New ORDER 5103 for 0 Fundamentalist 3
2023-04-22 18:26:32,336.336	INFO	[orders.py:248]	Trader3 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,336.336	INFO	[orders.py:248]	Trader3 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,336.336	INFO	[orders.py:248]	Trader3 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,336.336	INFO	[agents.py:611]	Market Maker 30 PnL 1.2326887215738225. Cash: 1233.6133151388701
2023-04-22 18:26:32,336.336	INFO	[agents.py:220]	Trader30 (Market Maker) BUY 0/2
2023-04-22 18:26:32,336.336	INFO	[orders.py:21]	New ORDER 5104 for 0 Market Maker 30
2023-04-22 18:26:32,336.336	INFO	[agents.py:238]	Trader30 (Market Maker) SELL 1/2
2023-04-22 18:26:32,336.336	INFO	[orders.py:21]	New ORDER 5105 for 1 Market Maker 30
2023-04-22 18:26:32,336.336	INFO	[agents.py:220]	Trader13 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,336.336	INFO	[orders.py:21]	New ORDER 5106 for 0 Fundamentalist 13
2023-04-22 18:26:32,336.336	INFO	[orders.py:248]	Trader13 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,336.336	INFO	[orders.py:248]	Trader13 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,336.336	INFO	[orders.py:21]	New ORDER 5107 for 0 Fundamentalist 9
2023-04-22 18:26:32,336.336	INFO	[agents.py:220]	Trader16 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,336.336	INFO	[orders.py:21]	New ORDER 5108 for 0 Fundamentalist 16
2023-04-22 18:26:32,336.336	INFO	[orders.py:248]	Trader16 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,336.336	INFO	[orders.py:248]	Trader16 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,336.336	INFO	[orders.py:21]	New ORDER 5109 for 0 Chartist 27
2023-04-22 18:26:32,336.336	INFO	[orders.py:21]	New ORDER 5110 for 0 Chartist 2
2023-04-22 18:26:32,336.336	INFO	[agents.py:220]	Trader17 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,336.336	INFO	[orders.py:21]	New ORDER 5111 for 0 Fundamentalist 17
2023-04-22 18:26:32,336.336	INFO	[orders.py:248]	Trader17 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,336.336	INFO	[orders.py:248]	Trader17 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,336.336	INFO	[orders.py:248]	Trader17 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,336.336	INFO	[agents.py:220]	Trader7 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,336.336	INFO	[orders.py:21]	New ORDER 5112 for 0 Fundamentalist 7
2023-04-22 18:26:32,336.336	INFO	[orders.py:248]	Trader7 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,336.336	INFO	[orders.py:248]	Trader7 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,336.336	INFO	[orders.py:21]	New ORDER 5113 for 0 Fundamentalist 15
2023-04-22 18:26:32,337.337	INFO	[orders.py:21]	New ORDER 5114 for 0 Chartist 28
2023-04-22 18:26:32,337.337	INFO	[orders.py:21]	New ORDER 5115 for 0 Chartist 27
2023-04-22 18:26:32,337.337	INFO	[orders.py:21]	New ORDER 5116 for 0 Fundamentalist 3
2023-04-22 18:26:32,338.338	INFO	[agents.py:220]	Trader25 (Chartist) BUY 0/2
2023-04-22 18:26:32,338.338	INFO	[orders.py:21]	New ORDER 5117 for 0 Chartist 25
2023-04-22 18:26:32,338.338	INFO	[orders.py:248]	Trader25 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,338.338	INFO	[orders.py:21]	New ORDER 5118 for 0 Fundamentalist 16
2023-04-22 18:26:32,338.338	INFO	[agents.py:611]	Market Maker 30 PnL 1.2339217184676272. Cash: 1234.8472368573377
2023-04-22 18:26:32,338.338	INFO	[agents.py:220]	Trader30 (Market Maker) BUY 0/2
2023-04-22 18:26:32,338.338	INFO	[orders.py:21]	New ORDER 5119 for 0 Market Maker 30
2023-04-22 18:26:32,338.338	INFO	[agents.py:238]	Trader30 (Market Maker) SELL 1/2
2023-04-22 18:26:32,338.338	INFO	[orders.py:21]	New ORDER 5120 for 1 Market Maker 30
2023-04-22 18:26:32,338.338	INFO	[orders.py:21]	New ORDER 5121 for 0 Chartist 24
2023-04-22 18:26:32,338.338	INFO	[agents.py:220]	Trader18 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,338.338	INFO	[orders.py:21]	New ORDER 5122 for 0 Fundamentalist 18
2023-04-22 18:26:32,338.338	INFO	[orders.py:248]	Trader18 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,338.338	INFO	[orders.py:248]	Trader18 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,338.338	INFO	[orders.py:251]	Trader24 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,338.338	INFO	[orders.py:21]	New ORDER 5123 for 0 Fundamentalist 10
2023-04-22 18:26:32,338.338	INFO	[agents.py:220]	Trader13 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,338.338	INFO	[orders.py:21]	New ORDER 5124 for 0 Fundamentalist 13
2023-04-22 18:26:32,338.338	INFO	[orders.py:248]	Trader13 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,338.338	INFO	[orders.py:251]	Trader24 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,338.338	INFO	[orders.py:248]	Trader13 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,338.338	INFO	[orders.py:21]	New ORDER 5125 for 0 Chartist 28
2023-04-22 18:26:32,338.338	INFO	[agents.py:220]	Trader1 (Chartist) BUY 0/1
2023-04-22 18:26:32,338.338	INFO	[orders.py:21]	New ORDER 5126 for 0 Chartist 1
2023-04-22 18:26:32,338.338	INFO	[orders.py:248]	Trader1 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,338.338	INFO	[orders.py:248]	Trader1 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,338.338	INFO	[orders.py:248]	Trader1 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,338.338	INFO	[agents.py:220]	Trader0 (Chartist) BUY 0/1
2023-04-22 18:26:32,338.338	INFO	[orders.py:21]	New ORDER 5127 for 0 Chartist 0
2023-04-22 18:26:32,338.338	INFO	[orders.py:248]	Trader0 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,338.338	INFO	[agents.py:220]	Trader19 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,338.338	INFO	[orders.py:21]	New ORDER 5128 for 0 Fundamentalist 19
2023-04-22 18:26:32,338.338	INFO	[orders.py:248]	Trader19 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,338.338	INFO	[orders.py:248]	Trader19 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,339.339	INFO	[orders.py:251]	Trader27 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,339.339	INFO	[orders.py:248]	Trader19 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,339.339	INFO	[orders.py:248]	Trader19 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,339.339	INFO	[agents.py:220]	Trader2 (Chartist) BUY 0/1
2023-04-22 18:26:32,339.339	INFO	[orders.py:21]	New ORDER 5129 for 0 Chartist 2
2023-04-22 18:26:32,339.339	INFO	[orders.py:248]	Trader2 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,339.339	INFO	[orders.py:248]	Trader2 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,339.339	INFO	[agents.py:220]	Trader14 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,339.339	INFO	[orders.py:21]	New ORDER 5130 for 0 Fundamentalist 14
2023-04-22 18:26:32,339.339	INFO	[orders.py:248]	Trader14 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,339.339	INFO	[orders.py:248]	Trader14 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,339.339	INFO	[orders.py:248]	Trader14 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,339.339	INFO	[orders.py:21]	New ORDER 5131 for 0 Chartist 21
2023-04-22 18:26:32,339.339	INFO	[orders.py:21]	New ORDER 5132 for 0 Chartist 29
2023-04-22 18:26:32,339.339	INFO	[orders.py:21]	New ORDER 5133 for 0 Chartist 8
2023-04-22 18:26:32,340.340	INFO	[orders.py:21]	New ORDER 5134 for 0 Chartist 21
2023-04-22 18:26:32,340.340	INFO	[agents.py:238]	Trader5 (Chartist) SELL 0/1
2023-04-22 18:26:32,340.340	INFO	[orders.py:21]	New ORDER 5135 for 0 Chartist 5
2023-04-22 18:26:32,340.340	INFO	[orders.py:257]	Trader5 (Chartist) MarketOrder(ASK) 0
2023-04-22 18:26:32,340.340	INFO	[orders.py:261]	Trader8 (Chartist) MarketOrder(ASK) 0
2023-04-22 18:26:32,340.340	INFO	[agents.py:238]	Trader23 (Chartist) SELL 1/2
2023-04-22 18:26:32,340.340	INFO	[orders.py:21]	New ORDER 5136 for 1 Chartist 23
2023-04-22 18:26:32,340.340	INFO	[orders.py:257]	Trader23 (Chartist) MarketOrder(ASK) 1
2023-04-22 18:26:32,340.340	INFO	[orders.py:21]	New ORDER 5137 for 0 Fundamentalist 19
2023-04-22 18:26:32,340.340	INFO	[orders.py:21]	New ORDER 5138 for 0 Fundamentalist 14
2023-04-22 18:26:32,340.340	INFO	[agents.py:238]	Trader1 (Chartist) SELL 0/1
2023-04-22 18:26:32,340.340	INFO	[orders.py:21]	New ORDER 5139 for 0 Chartist 1
2023-04-22 18:26:32,340.340	INFO	[orders.py:257]	Trader1 (Chartist) MarketOrder(ASK) 0
2023-04-22 18:26:32,340.340	INFO	[orders.py:261]	Trader8 (Chartist) MarketOrder(ASK) 0
2023-04-22 18:26:32,340.340	INFO	[orders.py:257]	Trader1 (Chartist) MarketOrder(ASK) 0
2023-04-22 18:26:32,340.340	INFO	[orders.py:261]	Trader28 (Chartist) MarketOrder(ASK) 0
2023-04-22 18:26:32,340.340	INFO	[agents.py:220]	Trader3 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,340.340	INFO	[orders.py:21]	New ORDER 5140 for 0 Fundamentalist 3
2023-04-22 18:26:32,340.340	INFO	[orders.py:248]	Trader3 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,340.340	INFO	[orders.py:248]	Trader3 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,340.340	INFO	[agents.py:220]	Trader8 (Chartist) BUY 0/1
2023-04-22 18:26:32,340.340	INFO	[orders.py:21]	New ORDER 5141 for 0 Chartist 8
2023-04-22 18:26:32,340.340	INFO	[orders.py:248]	Trader8 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,340.340	INFO	[orders.py:248]	Trader8 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,340.340	INFO	[orders.py:248]	Trader8 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,340.340	INFO	[orders.py:21]	New ORDER 5142 for 0 Chartist 2
2023-04-22 18:26:32,340.340	INFO	[agents.py:611]	Market Maker 30 PnL 1.2351559486664883. Cash: 1236.0823928060042
2023-04-22 18:26:32,340.340	INFO	[agents.py:220]	Trader30 (Market Maker) BUY 0/2
2023-04-22 18:26:32,340.340	INFO	[orders.py:21]	New ORDER 5143 for 0 Market Maker 30
2023-04-22 18:26:32,340.340	INFO	[agents.py:238]	Trader30 (Market Maker) SELL 1/2
2023-04-22 18:26:32,341.341	INFO	[orders.py:21]	New ORDER 5144 for 1 Market Maker 30
2023-04-22 18:26:32,341.341	INFO	[orders.py:21]	New ORDER 5145 for 0 Chartist 20
2023-04-22 18:26:32,341.341	INFO	[agents.py:220]	Trader0 (Chartist) BUY 0/1
2023-04-22 18:26:32,341.341	INFO	[orders.py:21]	New ORDER 5146 for 0 Chartist 0
2023-04-22 18:26:32,341.341	INFO	[orders.py:248]	Trader0 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,341.341	INFO	[agents.py:220]	Trader7 (Chartist) BUY 0/1
2023-04-22 18:26:32,341.341	INFO	[orders.py:21]	New ORDER 5147 for 0 Chartist 7
2023-04-22 18:26:32,341.341	INFO	[orders.py:248]	Trader7 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,341.341	INFO	[orders.py:21]	New ORDER 5148 for 0 Fundamentalist 16
2023-04-22 18:26:32,341.341	INFO	[orders.py:21]	New ORDER 5149 for 0 Fundamentalist 11
2023-04-22 18:26:32,341.341	INFO	[orders.py:21]	New ORDER 5150 for 0 Fundamentalist 9
2023-04-22 18:26:32,341.341	INFO	[orders.py:21]	New ORDER 5151 for 0 Chartist 25
2023-04-22 18:26:32,342.342	INFO	[agents.py:611]	Market Maker 30 PnL 1.2363914134043625. Cash: 1237.3187842194086
2023-04-22 18:26:32,342.342	INFO	[agents.py:220]	Trader30 (Market Maker) BUY 0/2
2023-04-22 18:26:32,342.342	INFO	[orders.py:21]	New ORDER 5152 for 0 Market Maker 30
2023-04-22 18:26:32,342.342	INFO	[agents.py:238]	Trader30 (Market Maker) SELL 1/2
2023-04-22 18:26:32,342.342	INFO	[orders.py:21]	New ORDER 5153 for 1 Market Maker 30
2023-04-22 18:26:32,342.342	INFO	[orders.py:21]	New ORDER 5154 for 0 Fundamentalist 11
2023-04-22 18:26:32,342.342	INFO	[orders.py:21]	New ORDER 5155 for 0 Chartist 4
2023-04-22 18:26:32,342.342	INFO	[orders.py:248]	Trader4 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,342.342	INFO	[agents.py:220]	Trader8 (Chartist) BUY 0/1
2023-04-22 18:26:32,342.342	INFO	[orders.py:21]	New ORDER 5156 for 0 Chartist 8
2023-04-22 18:26:32,342.342	INFO	[orders.py:248]	Trader8 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,342.342	INFO	[orders.py:248]	Trader8 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,342.342	INFO	[orders.py:251]	Trader2 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,342.342	INFO	[orders.py:248]	Trader8 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,342.342	INFO	[orders.py:21]	New ORDER 5157 for 0 Chartist 23
2023-04-22 18:26:32,342.342	INFO	[orders.py:21]	New ORDER 5158 for 0 Chartist 28
2023-04-22 18:26:32,342.342	INFO	[agents.py:238]	Trader29 (Chartist) SELL 1/2
2023-04-22 18:26:32,342.342	INFO	[orders.py:21]	New ORDER 5159 for 1 Chartist 29
2023-04-22 18:26:32,343.343	INFO	[orders.py:257]	Trader29 (Chartist) MarketOrder(ASK) 1
2023-04-22 18:26:32,343.343	INFO	[agents.py:220]	Trader9 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,343.343	INFO	[orders.py:21]	New ORDER 5160 for 0 Fundamentalist 9
2023-04-22 18:26:32,343.343	INFO	[orders.py:248]	Trader9 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,343.343	INFO	[orders.py:248]	Trader9 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,343.343	INFO	[orders.py:21]	New ORDER 5161 for 0 Fundamentalist 3
2023-04-22 18:26:32,343.343	INFO	[agents.py:220]	Trader17 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,343.343	INFO	[orders.py:21]	New ORDER 5162 for 0 Fundamentalist 17
2023-04-22 18:26:32,343.343	INFO	[orders.py:248]	Trader17 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,343.343	INFO	[orders.py:248]	Trader17 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,343.343	INFO	[orders.py:248]	Trader17 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,343.343	INFO	[agents.py:220]	Trader6 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,343.343	INFO	[orders.py:21]	New ORDER 5163 for 0 Fundamentalist 6
2023-04-22 18:26:32,343.343	INFO	[orders.py:248]	Trader6 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,343.343	INFO	[orders.py:248]	Trader6 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,343.343	INFO	[orders.py:21]	New ORDER 5164 for 0 Fundamentalist 0
2023-04-22 18:26:32,343.343	INFO	[orders.py:21]	New ORDER 5165 for 0 Chartist 1
2023-04-22 18:26:32,343.343	INFO	[orders.py:21]	New ORDER 5166 for 0 Fundamentalist 13
2023-04-22 18:26:32,343.343	INFO	[orders.py:21]	New ORDER 5167 for 0 Fundamentalist 14
2023-04-22 18:26:32,343.343	INFO	[agents.py:238]	Trader2 (Chartist) SELL 0/1
2023-04-22 18:26:32,343.343	INFO	[orders.py:21]	New ORDER 5168 for 0 Chartist 2
2023-04-22 18:26:32,343.343	INFO	[orders.py:257]	Trader2 (Chartist) MarketOrder(ASK) 0
2023-04-22 18:26:32,343.343	INFO	[orders.py:261]	Trader4 (Chartist) MarketOrder(ASK) 0
2023-04-22 18:26:32,343.343	INFO	[orders.py:257]	Trader2 (Chartist) MarketOrder(ASK) 0
2023-04-22 18:26:32,343.343	INFO	[orders.py:261]	Trader25 (Chartist) MarketOrder(ASK) 0
2023-04-22 18:26:32,344.344	INFO	[agents.py:220]	Trader10 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,344.344	INFO	[orders.py:21]	New ORDER 5169 for 0 Fundamentalist 10
2023-04-22 18:26:32,344.344	INFO	[orders.py:248]	Trader10 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,344.344	INFO	[orders.py:248]	Trader10 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,344.344	INFO	[orders.py:21]	New ORDER 5170 for 0 Chartist 23
2023-04-22 18:26:32,344.344	INFO	[orders.py:21]	New ORDER 5171 for 0 Fundamentalist 12
2023-04-22 18:26:32,345.345	INFO	[orders.py:21]	New ORDER 5172 for 0 Chartist 7
2023-04-22 18:26:32,345.345	INFO	[orders.py:21]	New ORDER 5173 for 0 Chartist 24
2023-04-22 18:26:32,345.345	INFO	[agents.py:611]	Market Maker 30 PnL 1.2376281139154344. Cash: 1238.556412333324
2023-04-22 18:26:32,345.345	INFO	[agents.py:220]	Trader30 (Market Maker) BUY 0/2
2023-04-22 18:26:32,345.345	INFO	[orders.py:21]	New ORDER 5174 for 0 Market Maker 30
2023-04-22 18:26:32,345.345	INFO	[agents.py:238]	Trader30 (Market Maker) SELL 1/2
2023-04-22 18:26:32,345.345	INFO	[orders.py:21]	New ORDER 5175 for 1 Market Maker 30
2023-04-22 18:26:32,345.345	INFO	[orders.py:21]	New ORDER 5176 for 0 Chartist 8
2023-04-22 18:26:32,345.345	INFO	[orders.py:21]	New ORDER 5177 for 0 Chartist 5
2023-04-22 18:26:32,345.345	INFO	[orders.py:21]	New ORDER 5178 for 0 Chartist 4
2023-04-22 18:26:32,345.345	INFO	[orders.py:21]	New ORDER 5179 for 0 Chartist 22
2023-04-22 18:26:32,346.346	INFO	[agents.py:238]	Trader23 (Chartist) SELL 1/2
2023-04-22 18:26:32,346.346	INFO	[orders.py:21]	New ORDER 5180 for 1 Chartist 23
2023-04-22 18:26:32,346.346	INFO	[orders.py:257]	Trader23 (Chartist) MarketOrder(ASK) 1
2023-04-22 18:26:32,346.346	INFO	[orders.py:21]	New ORDER 5181 for 0 Chartist 7
2023-04-22 18:26:32,346.346	INFO	[orders.py:21]	New ORDER 5182 for 0 Fundamentalist 12
2023-04-22 18:26:32,346.346	INFO	[agents.py:220]	Trader15 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,346.346	INFO	[orders.py:21]	New ORDER 5183 for 0 Fundamentalist 15
2023-04-22 18:26:32,346.346	INFO	[orders.py:248]	Trader15 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,346.346	INFO	[orders.py:248]	Trader15 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,346.346	INFO	[agents.py:611]	Market Maker 30 PnL 1.2388660514363892. Cash: 1239.7952783847604
2023-04-22 18:26:32,346.346	INFO	[agents.py:220]	Trader30 (Market Maker) BUY 0/2
2023-04-22 18:26:32,346.346	INFO	[orders.py:21]	New ORDER 5184 for 0 Market Maker 30
2023-04-22 18:26:32,346.346	INFO	[agents.py:238]	Trader30 (Market Maker) SELL 1/2
2023-04-22 18:26:32,346.346	INFO	[orders.py:21]	New ORDER 5185 for 1 Market Maker 30
2023-04-22 18:26:32,346.346	INFO	[orders.py:21]	New ORDER 5186 for 0 Chartist 24
2023-04-22 18:26:32,346.346	INFO	[agents.py:220]	Trader6 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,346.346	INFO	[orders.py:21]	New ORDER 5187 for 0 Fundamentalist 6
2023-04-22 18:26:32,346.346	INFO	[orders.py:248]	Trader6 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,346.346	INFO	[orders.py:248]	Trader6 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,346.346	INFO	[agents.py:220]	Trader0 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,346.346	INFO	[orders.py:21]	New ORDER 5188 for 0 Fundamentalist 0
2023-04-22 18:26:32,346.346	INFO	[orders.py:248]	Trader0 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,346.346	INFO	[orders.py:248]	Trader0 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,346.346	INFO	[agents.py:220]	Trader19 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,346.346	INFO	[orders.py:21]	New ORDER 5189 for 0 Fundamentalist 19
2023-04-22 18:26:32,346.346	INFO	[orders.py:248]	Trader19 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,346.346	INFO	[orders.py:248]	Trader19 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,346.346	INFO	[orders.py:251]	Trader23 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,346.346	INFO	[agents.py:220]	Trader21 (Chartist) BUY 0/2
2023-04-22 18:26:32,347.347	INFO	[orders.py:21]	New ORDER 5190 for 0 Chartist 21
2023-04-22 18:26:32,347.347	INFO	[orders.py:248]	Trader21 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,347.347	INFO	[orders.py:251]	Trader23 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,347.347	INFO	[orders.py:248]	Trader21 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,347.347	INFO	[agents.py:220]	Trader18 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,347.347	INFO	[orders.py:21]	New ORDER 5191 for 0 Fundamentalist 18
2023-04-22 18:26:32,347.347	INFO	[orders.py:248]	Trader18 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,347.347	INFO	[orders.py:248]	Trader18 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,347.347	INFO	[orders.py:21]	New ORDER 5192 for 0 Fundamentalist 10
2023-04-22 18:26:32,347.347	INFO	[agents.py:220]	Trader11 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,347.347	INFO	[orders.py:21]	New ORDER 5193 for 0 Fundamentalist 11
2023-04-22 18:26:32,347.347	INFO	[orders.py:248]	Trader11 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,347.347	INFO	[orders.py:248]	Trader11 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,347.347	INFO	[orders.py:251]	Trader2 (Chartist) MarketOrder(BID) 0
2023-04-22 18:26:32,347.347	INFO	[orders.py:248]	Trader11 (Fundamentalist) MarketOrder(BID) 0
2023-04-22 18:26:32,347.347	INFO	[orders.py:21]	New ORDER 5194 for 0 Chartist 25
2023-04-22 18:26:32,347.347	INFO	[orders.py:21]	New ORDER 5195 for 0 Chartist 29
2023-04-22 18:26:32,347.347	INFO	[orders.py:21]	New ORDER 5196 for 0 Fundamentalist 17
2023-04-22 18:26:32,347.347	INFO	[agents.py:220]	Trader14 (Fundamentalist) BUY 0/1
2023-04-22 18:26:32,347.347	INFO	[orders.py:21]	New ORDER 5197 for 0 Fundamentalist 14
